2.962962985038757324e-01 1.612887158989906311e-02 1.609994843602180481e-02 2.146659791469573975e-02 2.144822664558887482e-02 2.144822105765342712e-02 2.123152464628219604e-02 1.612164080142974854e-02 1.517485827207565308e-01 -2.593949623405933380e-02 1.937888935208320618e-02 1.926348917186260223e-02 4.545629490166902542e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 2.746222959208469231e-06 -1.995719741336662856e-01 7.878012440618219481e-01 1.993664074100927053e+00 6.060839778768169466e-04 -1.828649234047048796e-07 -4.571623085117621990e-08 8.973394989875208266e-04 -1.761436509794024105e-21 -6.375548566022083517e-40 0.000000000000000000e+00
2.962962985038757324e-01 1.673459261655807495e-02 1.670345664024353027e-02 2.227127365767955780e-02 2.225148677825927734e-02 2.225148119032382965e-02 2.202270366251468658e-02 1.672680862247943878e-02 1.573281139135360718e-01 -2.593736909329891205e-02 2.010569348931312561e-02 1.998146809637546539e-02 4.803919582627713680e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 2.797457379208411165e-06 -1.995559182783185614e-01 7.734143918380682603e-01 1.993501638233664552e+00 6.405226773159405614e-04 -1.932293931700385411e-07 -4.830734829250963527e-08 9.483898040074820136e-04 -1.665881081618797456e-21 -6.492409876172636120e-40 0.000000000000000000e+00
2.962962985038757324e-01 1.736303791403770447e-02 1.732951775193214417e-02 2.310602366924285889e-02 2.308470755815505981e-02 2.308470197021961212e-02 2.284318022429943085e-02 1.735465787351131439e-02 1.631100922822952271e-01 -2.593514323234558105e-02 2.085973881185054779e-02 2.072601206600666046e-02 5.076871020719408989e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 2.849649067327747124e-06 -1.995392605343398740e-01 7.592906495321393168e-01 1.993334586070139913e+00 6.769161872565096234e-04 -2.041796912341613418e-07 -5.104492280854033544e-08 1.002336849246848131e-03 -1.575492263358560707e-21 -6.611354684796709353e-40 0.000000000000000000e+00
2.962962985038757324e-01 1.801505684852600098e-02 1.797897182404994965e-02 2.397196181118488312e-02 2.394900098443031311e-02 2.394899539649486542e-02 2.369402721524238586e-02 1.800603605806827545e-02 1.691017150878906250e-01 -2.593281492590904236e-02 2.164204232394695282e-02 2.149808965623378754e-02 5.365313845686614513e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 2.902815962649385074e-06 -1.995219784425125154e-01 7.454252052907716086e-01 1.993162767529361723e+00 7.153752790076981036e-04 -2.157487478821359949e-07 -5.393718697053399873e-08 1.059344612417560715e-03 -1.489990924133987994e-21 -6.732416086060105057e-40 0.000000000000000000e+00
2.962962985038757324e-01 1.869153231382369995e-02 1.865268498659133911e-02 2.487024664878845215e-02 2.484551630914211273e-02 2.484551072120666504e-02 2.457635290920734406e-02 1.868182048201560974e-02 1.753104031085968018e-01 -2.593037858605384827e-02 2.245366014540195465e-02 2.229869924485683441e-02 5.670126993209123611e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 2.956976342434808023e-06 -1.995040487103274807e-01 7.318133352609240694e-01 1.992986027681914241e+00 7.560169837183438506e-04 -2.279713263523174930e-07 -5.699283158807937326e-08 1.119586318330758343e-03 -1.409113022851420099e-21 -6.855627481952327441e-40 0.000000000000000000e+00
2.962962985038757324e-01 1.939337886869907379e-02 1.935156062245368958e-02 2.580207958817481995e-02 2.577544376254081726e-02 2.577543631196022034e-02 2.549131028354167938e-02 1.938292384147644043e-02 1.817438453435897827e-01 -2.592783421277999878e-02 2.329568378627300262e-02 2.312887459993362427e-02 5.992236547172069550e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.012148828574103705e-06 -1.994854471814392904e-01 7.184504019803957808e-01 1.992804206560398805e+00 7.989649445471806938e-04 -2.408841230786166196e-07 -6.022103076965415490e-08 1.183244956939177167e-03 -1.332608790817927144e-21 -6.981022570419995536e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.012154832482337952e-02 2.007652819156646729e-02 2.676870487630367279e-02 2.674001455307006836e-02 2.674000710248947144e-02 2.644008956849575043e-02 2.011029422283172607e-02 1.884099841117858887e-01 -2.592517808079719543e-02 2.416925318539142609e-02 2.398968860507011414e-02 6.332622724585235119e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.068352394161795177e-06 -1.994661488040293806e-01 7.053318527978790220e-01 1.992617138964389412e+00 8.443497884983351904e-04 -2.545258732383127211e-07 -6.363146830957818029e-08 1.250513830070453967e-03 -1.260241958807299520e-21 -7.108635332305217911e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.087702415883541107e-02 2.082855813205242157e-02 2.777141146361827850e-02 2.774051204323768616e-02 2.774050459265708923e-02 2.742392569780349731e-02 2.086490765213966370e-02 1.953170299530029297e-01 -2.592240646481513977e-02 2.507554180920124054e-02 2.488224767148494720e-02 6.692320457659661770e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.125606370201031208e-06 -1.994461275980393133e-01 6.924532183219030967e-01 1.992424654259654204e+00 8.923095190063386499e-04 -2.689374618682784653e-07 -6.723436546706961632e-08 1.321597128408248754e-03 -1.191789026144642986e-21 -7.238500017013136615e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.166082523763179779e-02 2.160865254700183868e-02 2.881153672933578491e-02 2.877825871109962463e-02 2.877825126051902771e-02 2.844409830868244171e-02 2.164778299629688263e-02 2.024734616279602051e-01 -2.591951563954353333e-02 2.601577155292034149e-02 2.580770105123519897e-02 7.072423468343913555e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.183930452438741945e-06 -1.994253566212368933e-01 6.798101108981484675e-01 1.992226576171290509e+00 9.429899304133840124e-04 -2.841620408240387687e-07 -7.104051020600969218e-08 1.396710540359489367e-03 -1.127038569507711156e-21 -7.370651126828501446e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.247401513159275055e-02 2.241785079240798950e-02 2.989046648144721985e-02 2.985462732613086700e-02 2.985461987555027008e-02 2.950192801654338837e-02 2.245997451245784760e-02 2.098880708217620850e-01 -2.591650374233722687e-02 2.699120901525020599e-02 2.676723152399063110e-02 7.474086596630513668e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.243344708334443239e-06 -1.994038079340753611e-01 6.673982231146032840e-01 1.992022722570529369e+00 9.965450455430445355e-04 -3.002451518674037634e-07 -7.506128796685094086e-08 1.476081894531331784e-03 -1.065790589273205572e-21 -7.505123399796866468e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.331769280135631561e-02 2.325722947716712952e-02 3.100963868200778961e-02 3.097104094922542572e-02 3.097103349864482880e-02 3.059878759086132050e-02 2.330257557332515717e-02 2.175699025392532349e-01 -2.591336332261562347e-02 2.800316736102104187e-02 2.776206843554973602e-02 7.898530457168817520e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.303869584165388719e-06 -1.993814525633055001e-01 6.552133263340633729e-01 1.991812905254884081e+00 1.053137577639316150e-03 -3.172348561800064410e-07 -7.930871404500161026e-08 1.559951837630797148e-03 -1.007855891357049069e-21 -7.641951791080939516e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.419299446046352386e-02 2.412790432572364807e-02 3.217054158449172974e-02 3.212897479534149170e-02 3.212896734476089478e-02 3.173609822988510132e-02 2.417672239243984222e-02 2.255283594131469727e-01 -2.591009438037872314e-02 2.905300818383693695e-02 2.879348024725914001e-02 8.347044349648058414e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.365525912270889801e-06 -1.993582604642985534e-01 6.432512692534649856e-01 1.991596929721335840e+00 1.112939418007858651e-03 -3.351818706124411059e-07 -8.379546765311027646e-08 1.648574549693760001e-03 -9.530555026079475239e-22 -7.781171452697968592e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.510110475122928619e-02 2.503103576600551605e-02 3.337471559643745422e-02 3.332995250821113586e-02 3.332994505763053894e-02 3.291532397270202637e-02 2.508358843624591827e-02 2.337731122970581055e-01 -2.590669132769107819e-02 3.014214336872100830e-02 2.986278012394905090e-02 8.820989751257002354e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.428334918438622559e-06 -1.993342004820386482e-01 6.315079764895682457e-01 1.991374594817684862e+00 1.176132150767738660e-03 -3.541397109905505308e-07 -8.853492774763763270e-08 1.742218498648002468e-03 -9.012201179235686911e-22 -7.922817711538385891e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.604325115680694580e-02 2.596782147884368896e-02 3.462376073002815247e-02 3.457555919885635376e-02 3.457555174827575684e-02 3.413799032568931580e-02 2.602439373731613159e-02 2.423141747713088989e-01 -2.590315043926239014e-02 3.127203509211540222e-02 3.097132220864295959e-02 9.321805555373430252e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.492318229435846264e-06 -1.993092403107602495e-01 6.199794471905046844e-01 1.991145692231308439e+00 1.242907596196722109e-03 -3.741648428127669159e-07 -9.354121070319172897e-08 1.841167236317373546e-03 -8.521895773590294598e-22 -8.066926045560911463e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.702070213854312897e-02 2.693950198590755463e-02 3.591933473944664001e-02 3.586743026971817017e-02 3.586742281913757324e-02 3.540629148483276367e-02 2.700040303170681000e-02 2.511624991893768311e-01 -2.589946612715721130e-02 3.244420513510704041e-02 3.212051093578338623e-02 9.851010981947183609e-04 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.557497880688509214e-06 -1.992833464669184484e-01 6.086617536727165767e-01 1.990905137569275229e+00 1.313468384192766720e-03 -3.953168396855479592e-07 -9.882920992138698981e-08 1.945720238042158426e-03 -8.058123715910803579e-22 -8.213532058057835590e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.803477086126804352e-02 2.794735878705978394e-02 3.726314380764961243e-02 3.720725327730178833e-02 3.720724210143089294e-02 3.672228753566741943e-02 2.801291830837726593e-02 2.603291273117065430e-01 -2.589563466608524323e-02 3.366022929549217224e-02 3.331179916858673096e-02 1.041021198034286499e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.623896324111270428e-06 -1.992564848342665562e-01 5.975510400828253355e-01 1.990651160928097685e+00 1.388028547753305956e-03 -4.176585499291217422e-07 -1.044146374822804356e-07 2.056193776470893655e-03 -7.619451743282544530e-22 -8.362671451337519693e-40 0.000000000000000000e+00
2.962962985038757324e-01 2.908684127032756805e-02 2.899274230003356934e-02 3.865699097514152527e-02 3.859680518507957458e-02 3.859679400920867920e-02 3.808259218931198120e-02 2.906331606209278107e-02 2.698201239109039307e-01 -2.589164860546588898e-02 3.492173552513122559e-02 3.454668074846267700e-02 1.100110472179949284e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.691536436091560631e-06 -1.992286182075012346e-01 5.866435210839708869e-01 1.990419349185952980e+00 1.466814178181577661e-03 -4.412562714844351835e-07 -1.103140678711087959e-07 2.172921872040301048e-03 -7.204523997099094169e-22 -8.514379994702115562e-40 0.000000000000000000e+00
2.962962985038757324e-01 3.017832525074481964e-02 3.007702901959419250e-02 4.010270535945892334e-02 4.003790020942687988e-02 4.003788903355598450e-02 3.949533402919769287e-02 3.015300072729587555e-02 2.796532809734344482e-01 -2.588750794529914856e-02 3.623041883111000061e-02 3.582670912146568298e-02 1.162547850981354713e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.760441525630840276e-06 -1.991997096713341298e-01 5.759354805661759391e-01 1.990161790259574515e+00 1.550064121900086682e-03 -4.661799356101509574e-07 -1.165449839025377394e-07 2.296257300720739008e-03 -6.812057837084508348e-22 -8.668693489335110816e-40 0.000000000000000000e+00
2.962962985038757324e-01 3.131069615483283997e-02 3.120164945721626282e-02 4.160219803452491760e-02 4.153242334723472595e-02 4.153241217136383057e-02 4.095996171236038208e-02 3.128343448042869568e-02 2.898379564285278320e-01 -2.588320337235927582e-02 3.758803382515907288e-02 3.715348616242408752e-02 1.228522742167115211e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.830635342646321601e-06 -1.991697206421450539e-01 5.654232703802953841e-01 1.989896529325094976e+00 1.638030645854435426e-03 -4.925033002764106232e-07 -1.231258250691026558e-07 2.426572586597057057e-03 -6.440839889113693800e-22 -8.825647739418368849e-40 0.000000000000000000e+00
2.962962985038757324e-01 3.248547390103340149e-02 3.236809000372886658e-02 4.315745085477828979e-02 4.308232292532920837e-02 4.308230802416801453e-02 4.247834533452987671e-02 3.245612606406211853e-02 3.003863096237182617e-01 -2.587872929871082306e-02 3.899640217423439026e-02 3.852865844964981079e-02 1.298234914429485798e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.902142086436451378e-06 -1.991386109784438196e-01 5.551033090951202897e-01 1.989623322296523389e+00 1.730980206411160969e-03 -5.203041528164465284e-07 -1.300760382041116321e-07 2.564261115321828446e-03 -6.089722299852678062e-22 -8.985278512526395311e-40 0.000000000000000000e+00
2.962962985038757324e-01 3.370424732565879822e-02 3.357788175344467163e-02 4.477051272988319397e-02 4.468961805105209351e-02 4.468960687518119812e-02 4.405240714550018311e-02 3.367265686392784119e-02 3.113108575344085693e-01 -2.587408199906349182e-02 4.045740887522697449e-02 3.995393589138984680e-02 1.371895428746938705e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 3.974986414313584417e-06 -1.991063390580269099e-01 5.449720807772092668e-01 1.989341947713569869e+00 1.829194242453653640e-03 -5.496645227613094596e-07 -1.374161306903273649e-07 2.709738289793165323e-03 -5.757619196250827009e-22 -9.147621499451956945e-40 0.000000000000000000e+00
2.962962985038757324e-01 3.496865183115005493e-02 3.483262658119201660e-02 4.644350335001945496e-02 4.635640606284141541e-02 4.635639116168022156e-02 4.568417742848396301e-02 3.493464738130569458e-02 3.226245939731597900e-01 -2.586925588548183441e-02 4.197301343083381653e-02 4.143108427524566650e-02 1.449727220460772514e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 4.049193450407268560e-06 -1.990728617428778879e-01 5.350261337930382055e-01 1.989052025557405790e+00 1.932970011104514878e-03 -5.806709049378264300e-07 -1.451677262344566075e-07 2.863442747401491722e-03 -5.443503334415296511e-22 -9.312712267161388415e-40 0.000000000000000000e+00
2.962962985038757324e-01 3.628039732575416565e-02 3.613396733999252319e-02 4.817862436175346375e-02 4.808485135436058044e-02 4.808483645319938660e-02 4.737573489546775818e-02 3.624378889799118042e-02 3.343408703804016113e-01 -2.586424350738525391e-02 4.354524239897727966e-02 4.296192526817321777e-02 1.531965797767043114e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 4.124788794641733011e-06 -1.990381342986873026e-01 5.252620796330546016e-01 1.988753200470613436e+00 2.042621469519413906e-03 -6.134144948110110529e-07 -1.533536237027527632e-07 3.025837643205980202e-03 -5.146402942038439871e-22 -9.480586229479469489e-40 0.000000000000000000e+00
2.962962985038757324e-01 3.764123842120170593e-02 3.748361393809318542e-02 4.997815191745758057e-02 4.987719655036926270e-02 4.987718164920806885e-02 4.912918806076049805e-02 3.760183230042457581e-02 3.464734554290771484e-01 -2.585903741419315338e-02 4.517619684338569641e-02 4.454833641648292542e-02 1.618859823793172836e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 4.201798531891185403e-06 -1.990021103571004979e-01 5.156765917572370128e-01 1.988445420568311750e+00 2.158480205262622385e-03 -6.479914326577996731e-07 -1.619978581644499183e-07 3.197412002502398633e-03 -4.865398707003962911e-22 -9.651278572541490343e-40 0.000000000000000000e+00
2.962962985038757324e-01 3.905301541090011597e-02 3.888333961367607117e-02 5.184445157647132874e-02 5.173575878143310547e-02 5.173574388027191162e-02 5.094676837325096130e-02 3.901059553027153015e-02 3.590366244316101074e-01 -2.585363201797008514e-02 4.686805978417396545e-02 4.619225859642028809e-02 1.710671931505203247e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 4.280249241316633954e-06 -1.989647418456981787e-01 5.062664044617690706e-01 1.988128257030600476e+00 2.280896417869339530e-03 -6.845030621942669650e-07 -1.711257655485667413e-07 3.378682146371558143e-03 -4.599620953873232638e-22 -9.824824219089239029e-40 0.000000000000000000e+00
2.962962985038757324e-01 4.051762446761131287e-02 4.033497348427772522e-02 5.377996340394020081e-02 5.366294458508491516e-02 5.366292968392372131e-02 5.283076688647270203e-02 4.047195985913276672e-02 3.720450103282928467e-01 -2.584802173078060150e-02 4.862308874726295471e-02 4.789569228887557983e-02 1.807679538615047932e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 4.360168005888028570e-06 -1.989259789326480732e-01 4.970283117664383576e-01 1.987801442747052949e+00 2.410239954045743233e-03 -7.230562002626539556e-07 -1.807640500656634889e-07 3.570193193682433090e-03 -4.348246960488857437e-22 -1.000125776785101432e-39 0.000000000000000000e+00
2.962962985038757324e-01 4.203702881932258606e-02 4.184041172266006470e-02 5.578721687197685242e-02 5.566123872995376587e-02 5.566122382879257202e-02 5.478356033563613892e-02 4.198787361383438110e-02 3.855138123035430908e-01 -2.584219723939895630e-02 5.044362694025039673e-02 4.966070130467414856e-02 1.910175546072423458e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 4.441582422095596922e-06 -1.988857699638995058e-01 4.879591663223832865e-01 1.987464603348733094e+00 2.546901399636990020e-03 -7.637634196037860150e-07 -1.909408549009465038e-07 3.772520643742100551e-03 -4.110498422254980262e-22 -1.018061343335970672e-39 0.000000000000000000e+00
2.962962985038757324e-01 4.361327365040779114e-02 4.340162500739097595e-02 5.786883458495140076e-02 5.773321539163589478e-02 5.773319676518440247e-02 5.680759623646736145e-02 4.356035962700843811e-02 3.994586169719696045e-01 -2.583615295588970184e-02 5.233210697770118713e-02 5.148942023515701294e-02 2.018469385802745819e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 4.524520609854357404e-06 -1.988440613974514493e-01 4.790558783398147225e-01 1.987117430542085339e+00 2.691293231222742759e-03 -8.067433449447621696e-07 -2.016858362361905424e-07 3.986272043549593525e-03 -3.885639053543570872e-22 -1.036292498171995086e-39 0.000000000000000000e+00
2.962962985038757324e-01 4.524847120046615601e-02 4.502064734697341919e-02 6.002752855420112610e-02 5.988153070211410522e-02 5.988151207566261292e-02 5.890541523694992065e-02 4.519151523709297180e-02 4.138955771923065186e-01 -2.582987770438194275e-02 5.429103970527648926e-02 5.338403582572937012e-02 2.132887719199061394e-03 4.258405903236686597e-41 -5.098818427311268147e+28 4.258405903236686597e-41 4.609011222605844222e-06 -1.988007977352889699e-01 4.703154145353493631e-01 1.986759571920567513e+00 2.843851030704957778e-03 -8.521209628915496955e-07 -2.130302407228874239e-07 4.212088744154767438e-03 -3.672972318773257726e-22 -1.054822566206691794e-39 0.000000000000000000e+00
